_id,available,cpu_usage,heap_used,memory_used,non_heap_used,time,time_response_get,time_response_post
628f618a86229988b5d9e660,1,0.7193071888106537,1.300851698474599,2.7284632872060066,7.970141659895112,1653563786.6,0.06569159807575757,0.08361370910857138
628f619486229988b5d9e661,1,0.7382420099232799,1.162705770916428,2.6202663460975257,7.971906669079285,1653563796.684,0.07203702156650237,0.08569497656770833
628f619e86229988b5d9e662,1,0.7409257906650492,1.3311250429478725,2.7526342084723736,7.971906669079285,1653563806.795,0.07324034647500013,0.08438601720202042
628f61a886229988b5d9e663,1,0.7811609866169905,1.4536419542115113,2.8493008309941517,7.97366029110743,1653563816.897,0.07331671753947351,0.08654153642564079
628f61b386229988b5d9e664,1,0.8353767175327433,1.4684927179893308,2.8609873023244448,7.973728614043592,1653563826.998,0.07569473909905651,0.09010142281434613
628f61bd86229988b5d9e665,1,0.8305435891740498,1.6505130915382593,3.004081410914611,7.973899421383996,1653563837.133,0.07661611496261682,0.09028189957870396
628f61c786229988b5d9e666,1,0.9130651515566153,1.313686759158696,2.7394820341702935,7.974491553497396,1653563847.225,0.0783693779735681,0.09066617323829787
628f61d186229988b5d9e667,1,0.9138198264418586,1.3357949457206353,2.756857797412174,7.974491553497396,1653563857.359,0.0806524974363637,0.09941645364680851
628f61db86229988b5d9e668,1,0.9262310831693409,1.45357837592372,2.849477550196654,7.974719296617934,1653563867.496,0.08132739275172415,0.09560919794628103
628f61e586229988b5d9e669,1,0.8944803499831899,1.4675305148777587,2.8605942544430176,7.975425300291604,1653563877.644,0.07695504795167271,0.09597870586274518
628f61ef86229988b5d9e66a,1,0.8892072479351342,1.7365587444501964,3.07221290958892,7.976256562681569,1653563887.809,0.08334738325000023,0.09505877578647688
628f61f986229988b5d9e66b,1,0.9017633418559234,1.4489158389282013,2.8463127530304653,7.977053663603453,1653563897.947,0.0794128382000003,0.09597198885185165
628f620486229988b5d9e66c,1,0.8940033544243532,1.6655394709524776,3.017102721600355,7.979558837929376,1653563908.048,0.07715676608015239,0.09378189113409946
628f620e86229988b5d9e66d,1,0.9329467897806291,1.784168027176202,3.1104281324417227,7.979980162702372,1653563918.162,0.08177252318115935,0.09861926475254207
628f621886229988b5d9e66e,1,0.9141810068289753,1.9296235194679312,3.2247892221464456,7.98017374435483,1653563928.278,0.09040948504181191,0.10002410710967745
628f622286229988b5d9e66f,1,0.9337536824592177,1.6447264981680414,3.000876547239579,7.98017374435483,1653563938.507,0.08408219906369446,0.10280441381081112
628f622c86229988b5d9e670,1,0.9447707579410504,1.7094325252225886,3.051758575964141,7.980299003071126,1653563948.722,0.08394332083012866,0.1027046566928329
628f623686229988b5d9e671,1,0.9564982777992994,1.8788665299875302,3.1849239599123496,7.980299003071126,1653563958.938,0.08915967122121181,0.1064669598630576
628f624186229988b5d9e672,1,0.9610245594415754,1.9461011508354817,3.2377665053757045,7.980299003071126,1653563969.356,0.09795098544545426,0.10904164198809545
628f624b86229988b5d9e673,1,0.9644960330822151,1.706550180285224,3.049649219000482,7.981027781056849,1653563979.548,0.09205516132335342,0.1086134778132912
628f625586229988b5d9e674,1,0.9506268085568766,1.9534401786780164,3.243788059856824,7.981483267297926,1653563989.724,0.0970015593928571,0.11190330961516055
628f625f86229988b5d9e675,1,0.9708425327559703,1.7151285970672012,3.0565863617635305,7.981938753539002,1653563999.879,0.10248176400857119,0.11840128745833278
628f626a86229988b5d9e676,1,0.9838430475366137,2.446188772813183,3.6315305566053784,7.9836809884111215,1653564010.008,0.09939504140883972,0.11807929273255814
628f627486229988b5d9e677,1,0.965040836369366,1.8334101864154795,3.1501948280171814,7.9849563498861365,1653564020.18,0.10208584556901411,0.13102157711747037
628f627e86229988b5d9e678,1,0.9808722596218358,1.8528081546240744,3.165535578235766,7.985400448971187,1653564030.528,0.10941479401999978,0.14464282253926744
628f628886229988b5d9e679,1,0.9912898563031302,1.7181084416349286,3.0596693501264918,7.985400448971187,1653564040.716,0.10235233535635332,0.12709151922252748
628f629386229988b5d9e67a,1,0.9968800635320899,2.2121780297679523,3.448004008547569,7.985514320531456,1653564051.095,0.15530984850415497,0.21239848214698773
628f629d86229988b5d9e67b,1,0.9934837926956448,1.8423877120223413,3.1575114600331893,7.986174775581017,1653564061.285,0.1720857293306879,0.2845366869164677
628f62a786229988b5d9e67c,1,0.9934294662119504,1.9027300975684858,3.2054514187243712,7.988577465502698,1653564071.438,0.14828459943434363,0.20373197325956366
628f62b186229988b5d9e67d,1,0.9953203528223359,2.3781683398350313,3.5791429107443267,7.988691337062967,1653564081.739,0.12991010682238385,0.17951449532558084
628f62bc86229988b5d9e67e,1,0.9964882917367339,2.350612967164833,3.5806398442648315,8.096857932162692,1653564092.155,0.34009854262703937,0.4519203106056342
628f62c686229988b5d9e67f,1,1,2.9996875839503256,4.068822984917565,7.994305204984239,1653564102.818,0.6439030474416667,0.7535319295918365
628f62d186229988b5d9e680,1,0.9987574413667167,2.8724067593359397,3.9703037053081767,8.001388016032983,1653564113.283,0.6873460243169538,1.0208240658224546
628f62db86229988b5d9e681,1,0.9963233604958235,2.8667221238296796,3.965918783924023,8.0017751793379,1653564123.628,0.20303369818622385,0.25036272853960534
628f62e686229988b5d9e682,1,0.9990529594295041,3.774818755637736,4.679720701508469,8.002196504110895,1653564134.192,0.6250807169111108,0.986097939255102
628f62f086229988b5d9e683,1,0.9981766174807902,3.4580882019425254,4.430788700819085,8.002196504110895,1653564144.94,0.4856359127583879,0.7047677197890112
628f62fb86229988b5d9e684,1,1,2.9990374571904117,4.070001214497006,8.002196504110895,1653564155.147,0.5915377659407568,0.8100267160203569
628f630586229988b5d9e685,1,1,4.337895790899622,5.122266869835732,8.002196504110895,1653564165.463,0.929708088859648,1.4574675698081858
628f630f86229988b5d9e686,1,0.9991800910266462,3.9002106460614954,4.778271516354856,8.002196504110895,1653564175.762,0.7771806788042919,1.5828364628162808
628f631a86229988b5d9e687,1,0.9978162238548849,2.9610467165277483,4.040142677104592,8.002196504110895,1653564186.39,0.8077655642610839,1.7042825788834952
628f632486229988b5d9e688,1,1,2.77736749240895,3.895886182725555,8.002686151820052,1653564196.698,0.7338459269309515,1.6848844748807088
628f632f86229988b5d9e689,1,1,3.816358056405869,4.712473015841855,8.002686151820052,1653564207.126,0.8775401893578195,1.5799098298541678
628f633986229988b5d9e68a,1,1,3.943802284973328,4.812636850443494,8.002686151820052,1653564217.55,0.8948708309975952,1.5948285823936432
628f634386229988b5d9e68b,1,0.9997438968440641,2.997045595954611,4.068540538881842,8.002686151820052,1653564227.825,0.7580391057577203,1.617138719199113
628f634e86229988b5d9e68c,1,0.999741607138509,4.187805674031404,5.004409482115989,8.002686151820052,1653564238.19,0.7753431903858803,1.5560704121605482
628f635886229988b5d9e68d,1,0.9985122002814374,4.0716805128894595,4.91314178357479,8.002686151820052,1653564248.425,0.8019493669333315,1.6245134030751176
628f636386229988b5d9e68e,1,0.9985720969149307,2.8133194634649423,3.9241423644525226,8.002686151820052,1653564259.097,0.8446410758012423,1.683067198150338
628f636d86229988b5d9e68f,1,0.999202214984344,4.123498755801741,4.953867942544523,8.002686151820052,1653564269.496,0.8038437396576384,1.6025942702529348
628f637786229988b5d9e690,1,0.9994893182665554,3.895512443197216,4.774683811855783,8.002686151820052,1653564279.844,0.7741383710094379,1.65490784742169
628f638286229988b5d9e691,1,1,3.9701347447847617,4.833332649530313,8.002686151820052,1653564290.101,0.6904402577676054,1.6805494134639645
628f638c86229988b5d9e692,1,0.9975469413726147,3.437438439274919,4.414663987655608,8.002686151820052,1653564300.559,0.6701931171666649,1.560096872561094
628f639786229988b5d9e693,1,0.9977637887544337,4.077080209118118,4.917385634285222,8.002686151820052,1653564311.159,0.8397281194437114,1.7277682035805746
628f63a186229988b5d9e694,1,0.9994968105475094,3.9006851571850105,4.778749267578172,8.002686151820052,1653564321.438,0.7390346945857128,1.6116727660557981
628f63ab86229988b5d9e695,1,1,3.923695263786866,4.7968607006725374,8.00281141053635,1653564331.86,0.8461583470722589,1.5836932836398137
628f63b686229988b5d9e696,1,1,3.496035329450454,4.460744586117015,8.00281141053635,1653564342.29,0.8159325188072606,1.6665203117837832
628f63c086229988b5d9e697,1,0.9956506168585135,3.520669008425905,4.480105241160103,8.00281141053635,1653564352.599,0.8282491458305409,1.7023613797512176
628f63ca86229988b5d9e698,1,1,3.1414241340787545,4.182040579506787,8.00281141053635,1653564362.828,0.7646980872624428,1.7701224486546503
628f63d486229988b5d9e699,1,0.9994905427523387,3.425687310863165,4.40559890194381,8.003483252741937,1653564372.962,0.8838056319182739,1.6357158139656784
628f63df86229988b5d9e69a,1,1,3.809071364349016,4.706933782908254,8.003562962834126,1653564383.115,0.7934937402493631,1.451705215747608
628f63e986229988b5d9e69b,1,1,4.759146529852446,5.453638226148213,8.003562962834126,1653564393.402,0.743035118921482,1.6115079383985709
628f63f386229988b5d9e69c,1,1,3.0004330781419264,4.071390593054609,8.003562962834126,1653564403.682,0.8155086205333365,1.524871000726393
628f63fe86229988b5d9e69d,1,0.9994507188430543,3.021262333170797,4.087851377391121,8.003984287607121,1653564414.674,0.7151092498506074,1.5566838587892027
628f640886229988b5d9e69e,1,1,3.0356895647570803,4.0992586019126325,8.004303127975875,1653564424.914,0.7523557698198249,1.7621586265123685
628f641386229988b5d9e69f,1,1,4.528394949401489,5.272673192461843,8.00539629495446,1653564435.221,0.9035083966237808,1.4475691638029549
628f641d86229988b5d9e6a0,1,0,0,0,0,1653564445.434877,0.8933022029115046,1.5570971471846302
628f642786229988b5d9e6a1,1,0,0,0,0,1653564455.936872,0.8933022029115046,1.5570971471846302
628f643286229988b5d9e6a2,1,0,0,0,0,1653564466.40139,0.8933022029115046,1.5570971471846302
628f643d86229988b5d9e6a3,1,0,0,0,0,1653564477.184725,0.8933022029115046,1.5570971471846302
628f644786229988b5d9e6a4,1,0,0,0,0,1653564487.627513,0,0
628f645186229988b5d9e6a5,1,0,0,0,0,1653564497.858315,0,0
628f645c86229988b5d9e6a6,1,0,0,0,0,1653564508.196898,0,0
628f646686229988b5d9e6a7,1,0,0,0,0,1653564518.651426,0,0
628f647186229988b5d9e6a8,1,0,0,0,0,1653564529.080476,0,0
628f647b86229988b5d9e6a9,1,0,0,0,0,1653564539.635259,0,0
628f648586229988b5d9e6aa,1,0,0,0,0,1653564549.962051,0,0
628f649086229988b5d9e6ab,1,0,0,0,0,1653564560.677366,0,0
628f649b86229988b5d9e6ac,1,0,0,0,0,1653564571.203223,0,0
628f64a586229988b5d9e6ad,1,0,0,0,0,1653564581.376915,0,0
628f64b086229988b5d9e6ae,1,0,0,0,0,1653564592.061982,0,0
628f64ba86229988b5d9e6af,1,0,0,0,0,1653564602.227149,0,0
628f651c4753a21f9d0aa3a4,1,0.08394602027057774,4.081690991836685,4.92362869714603,8.014922362668232,1653564700.904,0.06955339348379283,0
628f65274753a21f9d0aa3a5,1,0.12366933960699435,4.2849430244555045,5.083497419001289,8.015503107625605,1653564711.03,0.06137930664440824,0
628f65314753a21f9d0aa3a6,1,0.1550744361966484,4.488195057074323,5.24330032818803,8.015776399370251,1653564721.125,0.05763301549989686,0
628f653b4753a21f9d0aa3a7,1,0.22698678442085263,4.843886114157257,5.523140669739174,8.017120083781428,1653564731.223,0.06772841891671262,0
628f65454753a21f9d0aa3a8,1,0.24421791558843986,5.199577171240191,5.802693385553832,8.017120083781428,1653564741.322,0.06517206245053375,0
628f654f4753a21f9d0aa3a9,1,0.2737039145003234,3.593832692282875,4.542447510166927,8.025421320525053,1653564751.439,0.06795187643399672,0
628f65594753a21f9d0aa3aa,1,0.3170599145116403,4.101962773829923,4.941859720390364,8.025660450801618,1653564761.543,0.06679305526445242,0
628f65634753a21f9d0aa3ab,1,0.37237768490481693,4.660905863531676,5.38115684524197,8.025660450801618,1653564771.645,0.0683462091560388,0
628f656d4753a21f9d0aa3ac,1,0.3893680111607353,5.219848953233429,5.820544157824507,8.026081775574614,1653564781.747,0.06605504926971519,0
628f65774753a21f9d0aa3ad,1,0.4476654401206675,3.8472821091477862,4.741807489392365,8.026184259978857,1653564791.851,0.06954071722413219,0
628f65814753a21f9d0aa3ae,1,0.45770859614498055,4.558664223313653,5.300912921021681,8.026184259978857,1653564801.963,0.06388844553890782,0
628f658c4753a21f9d0aa3af,1,0.4686030666135065,5.270046337479521,5.860128040431861,8.026696682000068,1653564812.066,0.05961710841987329,0
628f65964753a21f9d0aa3b0,1,0.5237395568971993,4.103747230285429,4.943484013611983,8.026696682000068,1653564822.186,0.06703251182466913,0
628f65a04753a21f9d0aa3b1,1,0.5367411746762547,3.345374752518304,5.622397752019009,8.026696682000068,1653564832.271,0.06412178083043292,0
628f65aa4753a21f9d0aa3b2,1,0.5800238325358731,4.361634915612401,5.146168903694844,8.026696682000068,1653564842.384,0.06397184083749986,0
628f65b44753a21f9d0aa3b3,1,0.619247463334659,5.377895078706497,5.94489094887958,8.026696682000068,1653564852.479,0.06361766357750717,0
628f65be4753a21f9d0aa3b4,1,0.6294248869640892,4.418891040493265,5.191168925170606,8.026696682000068,1653564862.593,0.06433654944567195,0
628f65c84753a21f9d0aa3b5,1,0.6816845747558815,3.582794687410096,4.534045273808651,8.026696682000068,1653564872.699,0.06571216858107642,0
628f65d24753a21f9d0aa3b6,1,0.7101101088988803,4.802306883123012,5.492511728030336,8.026696682000068,1653564882.784,0.06635653875000572,0
628f65dc4753a21f9d0aa3b7,1,0.7357330472293193,4.1615497795360605,4.9889134932186545,8.026696682000068,1653564892.917,0.06532163352939653,0
628f65e64753a21f9d0aa3b8,1,0.6944028814365963,3.4737106278047865,4.44831147615615,8.026696682000068,1653564902.991,0.06429488985074264,0
628f65f14753a21f9d0aa3b9,1,0.7564716302986977,4.896474856136521,5.5665223394147825,8.026696682000068,1653564913.11,0.06455468595988434,0
628f65fb4753a21f9d0aa3ba,1,0.7776092718330421,4.354392224382769,5.140476564900454,8.026696682000068,1653564923.207,0.06503395439560315,0
628f66054753a21f9d0aa3bb,1,0.7957720177753111,4.02546219904513,4.881997918672454,8.026890263652525,1653564933.308,0.06607007435896099,0
628f660f4753a21f9d0aa3bc,1,0.7932011286623033,3.738812898106116,4.656708052739192,8.026890263652525,1653564943.437,0.06787450411311721,0
628f66194753a21f9d0aa3bd,1,0.842253154377592,3.549027250815711,4.50754744814658,8.026890263652525,1653564953.557,0.06554513467934658,0
628f66234753a21f9d0aa3be,1,0.8431329075280081,5.22585651992097,5.825438822701396,8.026890263652525,1653564963.639,0.06658602079440702,0
628f662d4753a21f9d0aa3bf,1,0.8478640285124341,5.291087455522281,5.876706586788661,8.026890263652525,1653564973.787,0.07027411453744745,0
628f66374753a21f9d0aa3c0,1,0.8796431309513928,5.255920908924002,5.8490677035173295,8.026890263652525,1653564983.904,0.06888432660943389,0
628f66424753a21f9d0aa3c1,1,0.8966325164223241,5.222569057235179,5.8229379412977105,8.027277426957442,1653564994.029,0.06794775327511972,0
628f664c4753a21f9d0aa3c2,1,0.9011181102441091,3.6688110710493,4.601773517544148,8.027277426957442,1653565004.229,0.07276360831556479,0
628f66564753a21f9d0aa3c3,1,0.9415893570186528,3.9876953392434387,4.85239821397405,8.027277426957442,1653565014.336,0.07322135174417921,0
628f66604753a21f9d0aa3c4,1,0.8981011743175926,4.207517850790333,5.025166066514703,8.027277426957442,1653565024.451,0.07147910610997972,0
628f666a4753a21f9d0aa3c5,1,0.9212740090686328,4.6640326359717985,5.38396043445201,8.027277426957442,1653565034.595,0.07633374750957782,0
628f66744753a21f9d0aa3c6,1,0.9147759057651996,5.088601851409336,5.717647421693829,8.027277426957442,1653565044.707,0.07478804177215477,0
628f667e4753a21f9d0aa3c7,1,0.9284610004253789,3.888708597222338,4.774600327267015,8.027277426957442,1653565054.8,0.07631644068716749,0
628f66884753a21f9d0aa3c8,1,0.9643440511415313,4.399274037329779,5.175875401635449,8.027277426957442,1653565064.93,0.07695159982548264,0
628f66934753a21f9d0aa3c9,1,0.9658886080506917,4.974292742030549,5.627807035401116,8.027277426957442,1653565075.049,0.08627676812080462,0
628f669d4753a21f9d0aa3ca,1,0.9575217394776394,4.07734382640896,4.922856769388204,8.027277426957442,1653565085.187,0.08814834109149894,0
628f66a74753a21f9d0aa3cb,1,0.9806941035027721,4.902952088041496,5.571737384018276,8.027277426957442,1653565095.342,0.0851816086178883,0
628f66b14753a21f9d0aa3cc,1,0.9701970706552039,4.1023194325175325,4.942486159494407,8.027277426957442,1653565105.477,0.07935059842767608,0
628f66bb4753a21f9d0aa3cd,1,0.9822708443416872,4.929767975443634,5.592813129390474,8.027277426957442,1653565115.579,0.08933078317757553,0
628f66c54753a21f9d0aa3ce,1,0.9843707463423246,4.334200302921757,5.124731188645796,8.027277426957442,1653565125.72,0.09685049082569702,0
628f66cf4753a21f9d0aa3cf,1,0.9979073514751117,3.8894965415512144,4.775615243928281,8.02912570472006,1653565135.847,0.17397507539797716,0
628f66d94753a21f9d0aa3d0,1,0.9992212080229269,5.022425770285859,5.666168965660822,8.029763385457569,1653565145.932,0.13284115956521947,0
628f66e44753a21f9d0aa3d1,1,0.99869842292938,4.635720138935403,5.36277926693487,8.032279946939518,1653565156.077,0.2901580477306014,0
628f66ee4753a21f9d0aa3d2,1,0.9994787001330465,4.358862863497454,5.145224370026297,8.032462141435948,1653565166.201,0.456596718922858,0
628f66f84753a21f9d0aa3d3,1,0.9986957999968108,4.068567308986365,4.91706875847384,8.032462141435948,1653565176.346,0.43739581938776406,0
628f67024753a21f9d0aa3d4,1,0.9989594135314361,3.841575957818524,4.73866661025617,8.032462141435948,1653565186.502,0.9236699924963963,0
628f670c4753a21f9d0aa3d5,1,0.9992189144674749,5.07402439673452,5.70730020769905,8.032462141435948,1653565196.669,0.9924359841569809,0
628f67164753a21f9d0aa3d6,1,0.9976531635370339,4.884310081181638,5.558195665749991,8.032462141435948,1653565206.827,1.3218078245664753,0
628f67204753a21f9d0aa3d7,1,0.9997419159957477,4.800841481123921,5.4925941462101235,8.032462141435948,1653565216.984,1.3278521495689681,0
628f672b4753a21f9d0aa3d8,1,0.9994910114291496,4.75986197942634,5.460386614521692,8.032462141435948,1653565227.129,1.452818468226952,0
628f67354753a21f9d0aa3d9,1,0.999238528975686,4.780350664175793,5.4764895424731375,8.032462141435948,1653565237.246,1.4260391653089879,0
628f673f4753a21f9d0aa3da,1,0.9987721257456096,4.844122206701555,5.526610307529679,8.032462141435948,1653565247.41,1.4565975378932974,0
628f67494753a21f9d0aa3db,1,1,4.804146389071605,5.495206238836072,8.03253046437211,1653565257.516,1.4189853292151215,0
628f67534753a21f9d0aa3dc,1,0.9989618841482801,4.917500273443577,5.5842958732064325,8.03253046437211,1653565267.7,1.4598872001443048,0
628f675d4753a21f9d0aa3dd,1,0.9994857537578806,5.032381393576241,5.674585827056546,8.03253046437211,1653565277.84,1.4456166583333399,0
628f67684753a21f9d0aa3de,1,0.998270211895342,5.150112681829887,5.767115849142514,8.03253046437211,1653565287.997,1.4677996834492337,0
628f67724753a21f9d0aa3df,1,0.9995095257128146,4.050730691717277,4.903064828084527,8.03253046437211,1653565298.148,1.4590444701369822,0
628f677c4753a21f9d0aa3e0,1,0.9992495922636714,4.217801832676807,5.034373136965063,8.03253046437211,1653565308.283,1.457508529143645,0
628f67864753a21f9d0aa3e1,1,0.999210074101205,4.38120229669761,5.162796504864752,8.03253046437211,1653565318.477,1.4499613340611328,0
628f67904753a21f9d0aa3e2,1,0.9984319231031549,4.648521859785658,5.372894308460156,8.03253046437211,1653565328.655,1.4324481908177982,0
628f679a4753a21f9d0aa3e3,1,0.9991948939503669,4.967697270017182,5.623747825788469,8.03253046437211,1653565338.817,1.4618049967261868,0
628f67a44753a21f9d0aa3e4,1,0.9992256610327702,5.229960808535883,5.829871884833818,8.03253046437211,1653565348.972,1.4903389251428598,0
628f67af4753a21f9d0aa3e5,1,0.9997432413779506,4.286454171808005,5.0883299274690215,8.03253046437211,1653565359.139,1.4245388834285717,0
628f67b94753a21f9d0aa3e6,1,0.999490107236473,4.604556310760566,5.338339915293668,8.03253046437211,1653565369.357,1.4349811044096665,0
628f67c34753a21f9d0aa3e7,1,0.9989713503200066,5.020538192948935,5.665292377478756,8.032598787308272,1653565379.532,1.4701697169252408,0
628f67cd4753a21f9d0aa3e8,1,0.9997446689870982,4.170157271754527,4.9970978774566035,8.033327565293995,1653565389.673,1.4062274536723212,0
628f67d74753a21f9d0aa3e9,1,0.998946068037305,4.594051937065498,5.333308902411401,8.047595671795728,1653565399.858,1.4448206893895437,0
628f67e24753a21f9d0aa3ea,1,0.9997431948154581,5.111684065093686,5.740137987095025,8.047595671795728,1653565410.013,1.388196862957741,0
628f67ec4753a21f9d0aa3eb,1,0.9997476065606322,4.471060902350831,5.2366450220841445,8.047595671795728,1653565420.178,1.4564673347280357,0
628f67f64753a21f9d0aa3ec,1,0.9974263970792456,4.988330944276598,5.643189527914084,8.047595671795728,1653565430.319,1.4555104390070945,0
628f68004753a21f9d0aa3ed,1,0.9997444265567679,4.391268018974166,5.173932404472766,8.047595671795728,1653565440.461,1.4137180992937761,0
628f680a4753a21f9d0aa3ee,1,0,0,0,0,1653565450.57295,1.4157881131284933,0
628f68144753a21f9d0aa3ef,1,0,0,0,0,1653565460.719058,1.4157881131284933,0
628f681e4753a21f9d0aa3f0,1,0,0,0,0,1653565470.897823,1.4157881131284933,0
628f68294753a21f9d0aa3f1,1,0,0,0,0,1653565481.048904,1.4157881131284933,0
628f68334753a21f9d0aa3f2,1,0,0,0,0,1653565491.178793,1.4157881131284933,0
628f683d4753a21f9d0aa3f3,1,0,0,0,0,1653565501.358962,0,0
628f68474753a21f9d0aa3f4,1,0,0,0,0,1653565511.505763,0,0
628f68514753a21f9d0aa3f5,1,0,0,0,0,1653565521.65467,0,0
628f685b4753a21f9d0aa3f6,1,0,0,0,0,1653565531.808967,0,0
628f68664753a21f9d0aa3f7,1,0,0,0,0,1653565542.021374,0,0
628f68704753a21f9d0aa3f8,1,0,0,0,0,1653565552.17384,0,0
628f687a4753a21f9d0aa3f9,1,0,0,0,0,1653565562.326136,0,0
628f68844753a21f9d0aa3fa,1,0,0,0,0,1653565572.470234,0,0
628f688e4753a21f9d0aa3fb,1,0,0,0,0,1653565582.62684,0,0
628f68984753a21f9d0aa3fc,1,0,0,0,0,1653565592.792226,0,0
628f68a24753a21f9d0aa3fd,1,0,0,0,0,1653565602.970577,0,0
628f68ad4753a21f9d0aa3fe,1,0,0,0,0,1653565613.114439,0,0
628f68b74753a21f9d0aa3ff,1,0,0,0,0,1653565623.266365,0,0
628f68c14753a21f9d0aa400,1,0,0,0,0,1653565633.468498,0,0
628f68cb4753a21f9d0aa401,1,0,0,0,0,1653565643.64728,0,0
628f68d54753a21f9d0aa402,1,0,0,0,0,1653565653.79715,0,0
628f68df4753a21f9d0aa403,1,0,0,0,0,1653565663.987785,0,0
628f68ea4753a21f9d0aa404,1,0,0,0,0,1653565674.134042,0,0
628f68f44753a21f9d0aa405,1,0,0,0,0,1653565684.243776,0,0
628f68fe4753a21f9d0aa406,1,0,0,0,0,1653565694.393183,0,0
628f69084753a21f9d0aa407,1,0,0,0,0,1653565704.550538,0,0
628f69124753a21f9d0aa408,1,0,0,0,0,1653565714.718196,0,0
628f691c4753a21f9d0aa409,1,0,0,0,0,1653565724.900294,0,0
628f69274753a21f9d0aa40a,1,0,0,0,0,1653565735.064169,0,0
628f69314753a21f9d0aa40b,1,0,0,0,0,1653565745.228416,0,0
628f693b4753a21f9d0aa40c,1,0,0,0,0,1653565755.391958,0,0
628f69454753a21f9d0aa40d,1,0,0,0,0,1653565765.538186,0,0
628f694f4753a21f9d0aa40e,1,0,0,0,0,1653565775.664372,0,0
628f69594753a21f9d0aa40f,1,0,0,0,0,1653565785.824754,0,0
628f69634753a21f9d0aa410,1,0,0,0,0,1653565795.949294,0,0
628f696e4753a21f9d0aa411,1,0,0,0,0,1653565806.082619,0,0
628f69784753a21f9d0aa412,1,0,0,0,0,1653565816.237727,0,0
628f69824753a21f9d0aa413,1,0,0,0,0,1653565826.406299,0,0
